Time [s],Channel 0,Channel 1,Channel 2,Channel 3,Channel 4,Channel 5
0.486566000,0,0,1,1,1,1
0.486595042,0,0,1,0,0,0
0.486764250,0,0,1,1,1,1
0.486793292,0,0,1,0,0,0
0.486962458,0,0,1,1,1,1
0.486991500,0,0,1,0,0,0
0.487160708,0,0,1,1,1,1
0.487189750,0,0,1,0,0,0
0.487358917,0,0,1,1,1,1
0.487387958,0,0,1,0,0,0
0.487557125,0,0,1,1,1,1
0.487586167,0,0,1,0,0,0
0.487755333,0,0,1,1,1,1
0.487784375,0,0,1,0,0,0
0.487953542,0,0,1,1,1,1
0.487982583,0,0,1,0,0,0
0.488151792,0,0,1,1,1,1
0.488180792,0,0,1,0,0,0
0.488350000,0,0,1,1,1,1
0.488379000,0,0,1,0,0,0
0.488548167,0,0,1,1,1,1
0.488577208,0,0,1,0,0,0
0.488746375,0,0,1,1,1,1
0.488775417,0,0,1,0,0,0
0.488944625,0,0,1,1,1,1
0.488973667,0,0,1,0,0,0
0.489142875,0,0,1,1,1,1
0.489171917,0,0,1,0,0,0
0.489341167,0,0,1,1,1,1
0.489370208,0,0,1,0,0,0
0.489539417,0,0,1,1,1,1
0.489568458,0,0,1,0,0,0
0.489737667,0,0,1,1,1,1
0.489766708,0,0,1,0,0,0
0.489935875,0,0,1,1,1,1
0.489964917,0,0,1,0,0,0
0.490134042,0,0,1,1,1,1
0.490163083,0,0,1,0,0,0
0.490332250,0,0,1,1,1,1
0.490361292,0,0,1,0,0,0
0.490530458,0,0,1,1,1,1
0.490559500,0,0,1,0,0,0
0.490728667,0,0,1,1,1,1
0.490757667,0,0,1,0,0,0
0.490926833,0,0,1,1,1,1
0.490955833,0,0,1,0,0,0
0.491125000,0,0,1,1,1,1
0.491154042,0,0,1,0,0,0
0.491323208,0,0,1,1,1,1
0.491352250,0,0,1,0,0,0
0.491521500,0,0,1,1,1,1
0.491550542,0,0,1,0,0,0
0.491719792,0,0,1,1,1,1
0.491748833,0,0,1,0,0,0
0.491918083,0,0,1,1,1,1
0.491947125,0,0,1,0,0,0
0.492116375,0,0,1,1,1,1
0.492145417,0,0,1,0,0,0
0.492314667,0,0,1,1,1,1
0.492343708,0,0,1,0,0,0
0.492512958,0,0,1,1,1,1
0.492542000,0,0,1,0,0,0
0.492711208,0,0,1,1,1,1
0.492740250,0,0,1,0,0,0
0.492909500,0,0,1,1,1,1
0.492938542,0,0,1,0,0,0
0.493107792,0,0,1,1,1,1
0.493136833,0,0,1,0,0,0
0.493306083,0,0,1,1,1,1
0.493335125,0,0,1,0,0,0
0.493504333,0,0,1,1,1,1
0.493533375,0,0,1,0,0,0
0.493702625,0,0,1,1,1,1
0.493731667,0,0,1,0,0,0
0.493900917,0,0,1,1,1,1
0.493929958,0,0,1,0,0,0
0.494099208,0,0,1,1,1,1
0.494128250,0,0,1,0,0,0
0.494297500,0,0,1,1,1,1
0.494326542,0,0,1,0,0,0
0.494495792,0,0,1,1,1,1
0.494524833,0,0,1,0,0,0
0.494694125,0,0,1,1,1,1
0.494723167,0,0,1,0,0,0
0.494892417,0,0,1,1,1,1
0.494921458,0,0,1,0,0,0
0.495090708,0,0,1,1,1,1
0.495119750,0,0,1,0,0,0
0.495289000,0,0,1,1,1,1
0.495318042,0,0,1,0,0,0
0.495487250,0,0,1,1,1,1
0.495516292,0,0,1,0,0,0
0.495685542,0,0,1,1,1,1
0.495714583,0,0,1,0,0,0
0.495883833,0,0,1,1,1,1
0.495912875,0,0,1,0,0,0
0.496082167,0,0,1,1,1,1
0.496111208,0,0,1,0,0,0
0.496280458,0,0,1,1,1,1
0.496309542,0,0,1,0,0,0
0.496478792,0,0,1,1,1,1
0.496507833,0,0,1,0,0,0
0.496677042,0,0,1,1,1,1
0.496706083,0,0,1,0,0,0
0.496875375,0,0,1,1,1,1
0.496904417,0,0,1,0,0,0
0.497073667,0,0,1,1,1,1
0.497102708,0,0,1,0,0,0
0.497271958,0,0,1,1,1,1
0.497301000,0,0,1,0,0,0
0.497470250,0,0,1,1,1,1
0.497499292,0,0,1,0,0,0
0.497668542,0,0,1,1,1,1
0.497697583,0,0,1,0,0,0
0.497866792,0,0,1,1,1,1
0.497895833,0,0,1,0,0,0
0.498065000,0,0,1,1,1,1
0.498094042,0,0,1,0,0,0
0.498263250,0,0,1,1,1,1
0.498292292,0,0,1,0,0,0
0.498461542,0,0,1,1,1,1
0.498490583,0,0,1,0,0,0
0.498659833,0,0,1,1,1,1
